timestamp,datetime,service/carts/qps(2xx),service/carts/latency,service/catalogue/qps(2xx),service/catalogue/latency,service/front-end/qps(2xx),service/front-end/latency,service/orders/qps(2xx),service/orders/latency,service/payment/qps(2xx),service/payment/latency,service/shipping/qps(2xx),service/shipping/latency,service/user/qps(2xx),service/user/latency,service/front-end/qps(4xx/5xx),container/carts/CPU Usage,container/carts/MEM Usage,container/carts/FS Reads Bytes,container/carts/FS Writes Bytes,container/carts/Network Input Bytes,container/carts/Network Output Bytes,container/carts/Network Input Packets,container/carts/Network Output Packets,container/carts-db/CPU Usage,container/carts-db/MEM Usage,container/carts-db/FS Reads Bytes,container/carts-db/FS Writes Bytes,container/carts-db/Network Input Bytes,container/carts-db/Network Output Bytes,container/carts-db/Network Input Packets,container/carts-db/Network Output Packets,container/catalogue/CPU Usage,container/catalogue/MEM Usage,container/catalogue/FS Reads Bytes,container/catalogue/FS Writes Bytes,container/catalogue/Network Input Bytes,container/catalogue/Network Output Bytes,container/catalogue/Network Input Packets,container/catalogue/Network Output Packets,container/catalogue-db/CPU Usage,container/catalogue-db/MEM Usage,container/catalogue-db/FS Reads Bytes,container/catalogue-db/FS Writes Bytes,container/catalogue-db/Network Input Bytes,container/catalogue-db/Network Output Bytes,container/catalogue-db/Network Input Packets,container/catalogue-db/Network Output Packets,container/front-end/CPU Usage,container/front-end/MEM Usage,container/front-end/FS Reads Bytes,container/front-end/FS Writes Bytes,container/front-end/Network Input Bytes,container/front-end/Network Output Bytes,container/front-end/Network Input Packets,container/front-end/Network Output Packets,container/orders/CPU Usage,container/orders/MEM Usage,container/orders/FS Reads Bytes,container/orders/FS Writes Bytes,container/orders/Network Input Bytes,container/orders/Network Output Bytes,container/orders/Network Input Packets,container/orders/Network Output Packets,container/orders-db/CPU Usage,container/orders-db/MEM Usage,container/orders-db/FS Reads Bytes,container/orders-db/FS Writes Bytes,container/orders-db/Network Input Bytes,container/orders-db/Network Output Bytes,container/orders-db/Network Input Packets,container/orders-db/Network Output Packets,container/payment/CPU Usage,container/payment/MEM Usage,container/payment/FS Reads Bytes,container/payment/FS Writes Bytes,container/payment/Network Input Bytes,container/payment/Network Output Bytes,container/payment/Network Input Packets,container/payment/Network Output Packets,container/shipping/CPU Usage,container/shipping/MEM Usage,container/shipping/FS Reads Bytes,container/shipping/FS Writes Bytes,container/shipping/Network Input Bytes,container/shipping/Network Output Bytes,container/shipping/Network Input Packets,container/shipping/Network Output Packets,container/user/CPU Usage,container/user/MEM Usage,container/user/FS Reads Bytes,container/user/FS Writes Bytes,container/user/Network Input Bytes,container/user/Network Output Bytes,container/user/Network Input Packets,container/user/Network Output Packets,container/user-db/CPU Usage,container/user-db/MEM Usage,container/user-db/FS Reads Bytes,container/user-db/FS Writes Bytes,container/user-db/Network Input Bytes,container/user-db/Network Output Bytes,container/user-db/Network Input Packets,container/user-db/Network Output Packets,container/rabbitmq/CPU Usage,container/rabbitmq/MEM Usage,container/rabbitmq/FS Reads Bytes,container/rabbitmq/FS Writes Bytes,container/rabbitmq/Network Input Bytes,container/rabbitmq/Network Output Bytes,container/rabbitmq/Network Input Packets,container/rabbitmq/Network Output Packets,container/queue-master/CPU Usage,container/queue-master/MEM Usage,container/queue-master/FS Reads Bytes,container/queue-master/FS Writes Bytes,container/queue-master/Network Input Bytes,container/queue-master/Network Output Bytes,container/queue-master/Network Input Packets,container/queue-master/Network Output Packets,node/192.168.199.31:9100/System Load,node/192.168.199.31:9100/CPU Usage,node/192.168.199.31:9100/Memory Usage,node/192.168.199.31:9100/Disk Write,node/192.168.199.31:9100/Disk Read,node/192.168.199.31:9100/Network Received,node/192.168.199.31:9100/Network Transmitted,node/192.168.199.32:9100/System Load,node/192.168.199.32:9100/CPU Usage,node/192.168.199.32:9100/Memory Usage,node/192.168.199.32:9100/Disk Write,node/192.168.199.32:9100/Disk Read,node/192.168.199.32:9100/Network Received,node/192.168.199.32:9100/Network Transmitted,node/192.168.199.33:9100/System Load,node/192.168.199.33:9100/CPU Usage,node/192.168.199.33:9100/Memory Usage,node/192.168.199.33:9100/Disk Write,node/192.168.199.33:9100/Disk Read,node/192.168.199.33:9100/Network Received,node/192.168.199.33:9100/Network Transmitted,node/192.168.199.34:9100/System Load,node/192.168.199.34:9100/CPU Usage,node/192.168.199.34:9100/Memory Usage,node/192.168.199.34:9100/Disk Write,node/192.168.199.34:9100/Disk Read,node/192.168.199.34:9100/Network Received,node/192.168.199.34:9100/Network Transmitted,node/192.168.199.35:9100/System Load,node/192.168.199.35:9100/CPU Usage,node/192.168.199.35:9100/Memory Usage,node/192.168.199.35:9100/Disk Write,node/192.168.199.35:9100/Disk Read,node/192.168.199.35:9100/Network Received,node/192.168.199.35:9100/Network Transmitted
1610069400,2021-01-08 01:30:00,0,null,0,0.002456882000000604,3.3333555562963206,0.001265707487492958,null,null,null,0.008220825000000431,null,null,null,0.002130487500000555,null,0.0008823448494254642,313602048,0,0,152.92278860292075,735.5916133022715,0.6851877229174923,0.4925944170163593,0.003649149251852022,140148736,0,4460.088888888889,100.87407407407407,3119.9703703703703,1.0148148148148148,0.8925925925925926,0.001179946681284087,21499904,0,0,95.68183585865133,129.89307367805065,0.17407471879525482,0.10000037037174211,0.0009533527333332956,469897216,0,0,158.4,2186.088888888889,1.6555555555555557,1.4851851851851854,0.002019299807004776,68567040,0,0,3397.7646567003744,43484.86010565472,33.59264743504537,24.222259012481942,0.0008443571066223312,312150425.6,0,0,714.5047825554361,2748.411471592556,2.6740783127729006,2.1925956653063055,0.0038179097292953146,119246848,0,4338.741995340723,166.94876647691288,3259.1602191119227,1.7037100137407917,1.3592642935714576,0.001148662992592567,21815296,0,0,86.06666666666666,107.17407407407407,0.15555555555555556,0.08888888888888889,0.0006843910074074437,311132160,0,0,101.11111111111111,530.5777777777778,0.3888888888888889,0.23703703703703705,0.00032590028148149486,22900736,0,0,118.02222222222224,136.35185185185185,0.3814814814814815,0.4185185185185185,0.002925758773180662,60174336,0,2123.8597179989556,86.27439360886522,1490.857373545828,0.8814847462398009,0.6407431138633847,0.006914673580272153,114909184,0,0,95.91146633876423,304.81594376275467,0.6222245267575065,0.5111130041222375,0.0015225665037037204,249761792,0,0,383.82592592592596,518.3777777777779,4.52962962962963,3.988888888888889,0.72,18.533333333330955,1836417024,480915.9111111111,0,47079.137330138255,188586.71698784066,0.81,26.499999999994117,862777344,525152.7111111111,0,77427.45925925927,67211.77777777778,1.46,18.0672689089571,1855774720,618047.7560861787,0,200873.4,209026.86666666664,0.91,14.833333333333295,4499673088,133165.5111111111,0,252534.3370370371,265456.6370370371,2.2,11.533333333328954,5336743936,40140.8,0,248272.63703703703,265787.6962962964
1610069410,2021-01-08 01:30:10,0,null,0,0.002456882000000604,3.3333555562963206,0.0014512344206057898,null,null,null,0.008220825000000431,null,null,null,0.0018979010000013121,null,0.0008823448494254642,313602048,0,0,152.92278860292075,735.5916133022715,0.6851877229174923,0.4925944170163593,0.003649149251852022,140148736,0,4460.088888888889,100.87407407407407,3119.9703703703703,1.0148148148148148,0.8925925925925926,0.001179946681284087,21499904,0,0,95.68183585865133,129.89307367805065,0.17407471879525482,0.10000037037174211,0.0009533527333332956,469897216,0,0,158.4,2186.088888888889,1.6555555555555557,1.4851851851851854,0.002019299807004776,68567040,0,0,3397.7646567003744,43484.86010565472,33.59264743504537,24.222259012481942,0.0008443571066223312,312150425.6,0,0,714.5047825554361,2748.411471592556,2.6740783127729006,2.1925956653063055,0.0038179097292953146,119246848,0,4338.741995340723,166.94876647691288,3259.1602191119227,1.7037100137407917,1.3592642935714576,0.001148662992592567,21815296,0,0,86.06666666666666,107.17407407407407,0.15555555555555556,0.08888888888888889,0.0006843910074074437,311132160,0,0,101.11111111111111,530.5777777777778,0.3888888888888889,0.23703703703703705,0.00032590028148149486,22900736,0,0,118.02222222222224,136.35185185185185,0.3814814814814815,0.4185185185185185,0.002925758773180662,60174336,0,2123.8597179989556,86.27439360886522,1490.857373545828,0.8814847462398009,0.6407431138633847,0.006914673580272153,114909184,0,0,95.91146633876423,304.81594376275467,0.6222245267575065,0.5111130041222375,0.0015225665037037204,249761792,0,0,383.82592592592596,518.3777777777779,4.52962962962963,3.988888888888889,0.72,18.533333333330955,1836417024,480915.9111111111,0,47079.137330138255,188586.71698784066,0.81,26.499999999994117,862777344,525152.7111111111,0,77427.45925925927,67211.77777777778,1.46,18.0672689089571,1855774720,618047.7560861787,0,200873.4,209026.86666666664,0.91,14.833333333333295,4499673088,133165.5111111111,0,252534.3370370371,265456.6370370371,2.55,12.1666666666655,5336129536,51882.666666666664,0,253144.84444444446,263588.94814814825
1610069420,2021-01-08 01:30:20,0,null,0,0.002456882000000604,3.3333555562963206,0.0014512344206057898,null,null,null,0.0031045675000012096,null,null,null,0.0018979010000013121,null,0.0009280926185185638,313602048,0,0,153.16666666666666,735.5925925925926,0.688888888888889,0.4925925925925926,0.003649149251852022,140148736,0,4460.088888888889,100.87407407407407,3119.9703703703703,1.0148148148148148,0.8925925925925926,0.001177535229629606,21499904,0,0,86.37777777777778,117.17407407407408,0.16296296296296298,0.0962962962962963,0.0009533527333332956,469897216,0,0,158.4,2186.088888888889,1.6555555555555557,1.4851851851851854,0.0020492448162963647,68639129.6,0,0,3368.2185185185185,43128.585185185184,33.314814814814824,24.04814814814815,0.0008379188851852051,312150425.6,0,0,713.6333333333334,2748.0407407407406,2.6814814814814816,2.192592592592593,0.003696468692592808,119246848,0,4551.111111111111,166.12592592592594,3260.2814814814815,1.6925925925925929,1.377777777777778,0.001148662992592567,21815296,0,0,86.06666666666666,107.17407407407407,0.15555555555555556,0.08888888888888889,0.0006843910074074437,311132160,0,0,101.11111111111111,530.5777777777778,0.3888888888888889,0.23703703703703705,0.00032590028148149486,22900736,0,0,118.02222222222224,136.35185185185185,0.3814814814814815,0.4185185185185185,0.002959927322222324,60059648,0,2123.851851851852,88.17037037037038,1493.2666666666667,0.9037037037037038,0.6555555555555557,0.006429248537037219,114909184,0,0,96.15555555555557,305.2740740740741,0.625925925925926,0.5185185185185186,0.0015225665037037204,249761792,0,0,383.82592592592596,518.3777777777779,4.52962962962963,3.988888888888889,0.72,18.533333333330955,1836417024,480915.9111111111,0,47079.137330138255,188586.71698784066,0.81,26.499999999994117,862777344,525152.7111111111,0,77427.45925925927,67211.77777777778,1.46,18.0672689089571,1855774720,618047.7560861787,0,200873.4,209026.86666666664,1.35,14.499999999998986,4501037056,124609.42222222222,0,252270.64444444457,265690.9444444445,2.55,12.1666666666655,5336129536,51882.666666666664,0,253144.84444444446,263588.94814814825
1610069430,2021-01-08 01:30:30,0,null,0,0.0032575834999999387,3.333333333333333,0.001690564900000311,null,null,null,0.0031045675000012096,null,null,null,0.0018979010000013121,null,0.0009280926185185638,313602048,0,0,153.16666666666666,735.5925925925926,0.688888888888889,0.4925925925925926,0.003742237970370163,140148736,0,4611.792592592593,102.22222222222223,3123.5074074074073,1.0333333333333334,0.9296296296296297,0.001177535229629606,21499904,0,0,86.37777777777778,117.17407407407408,0.16296296296296298,0.0962962962962963,0.0009807232592592115,469897216,0,0,158.55555555555557,2186.488888888889,1.6592592592592594,1.4925925925925925,0.00200332684814818,68736614.4,0,0,3380.755555555556,43302.792592592596,33.470370370370375,24.166666666666668,0.0008273043437036954,312150425.6,0,0,708.5555555555555,2745.6,2.655555555555556,2.162962962962963,0.003696468692592808,119246848,0,4551.111111111111,166.12592592592594,3260.2814814814815,1.6925925925925929,1.377777777777778,0.0012050503666667166,21860352,0,0,86.22222222222223,107.32592592592594,0.15925925925925927,0.0925925925925926,0.0007325292666666673,311132160,0,0,101.57777777777778,531.0666666666667,0.4,0.24814814814814815,0.00032708362222222235,22900736,0,0,116.10740740740742,135.57777777777778,0.3703703703703704,0.40740740740740744,0.002959927322222324,60059648,0,2123.851851851852,88.17037037037038,1493.2666666666667,0.9037037037037038,0.6555555555555557,0.006429248537037219,114909184,0,0,96.15555555555557,305.2740740740741,0.625925925925926,0.5185185185185186,0.0014843479592591983,249765888,0,0,363.2518518518519,494.11111111111114,4.281481481481482,3.811111111111112,0.74,17.799999999996697,1836212224,470766.93333333335,0,45260.81851851852,179979.69259259265,0.56,17.399999999999334,865738752,521193.2444444444,0,76136.43333333333,64921.26296296295,1.2,33.19999999999939,1878667264,454747.0222222222,0,195921.06296296298,206681.00740740742,1.35,14.499999999998986,4501037056,124609.42222222222,0,252270.64444444457,265690.9444444445,2.55,12.1666666666655,5336129536,51882.666666666664,0,253144.84444444446,263588.94814814825
1610069440,2021-01-08 01:30:40,0,null,0,0.0032575834999999387,3.333333333333333,0.0016138826899992865,null,null,null,0.0031045675000012096,null,null,null,0.001965864499998915,null,0.0009280926185185638,313602048,0,0,153.16666666666666,735.5925925925926,0.688888888888889,0.4925925925925926,0.003742237970370163,140148736,0,4611.792592592593,102.22222222222223,3123.5074074074073,1.0333333333333334,0.9296296296296297,0.001177535229629606,21499904,0,0,86.37777777777778,117.17407407407408,0.16296296296296298,0.0962962962962963,0.0009807232592592115,469897216,0,0,158.55555555555557,2186.488888888889,1.6592592592592594,1.4925925925925925,0.00200332684814818,68736614.4,0,0,3380.755555555556,43302.792592592596,33.470370370370375,24.166666666666668,0.0008273043437036954,312150425.6,0,0,708.5555555555555,2745.6,2.655555555555556,2.162962962962963,0.003696468692592808,119246848,0,4551.111111111111,166.12592592592594,3260.2814814814815,1.6925925925925929,1.377777777777778,0.0012050503666667166,21860352,0,0,86.22222222222223,107.32592592592594,0.15925925925925927,0.0925925925925926,0.0007325292666666673,311132160,0,0,101.57777777777778,531.0666666666667,0.4,0.24814814814814815,0.00032708362222222235,22900736,0,0,116.10740740740742,135.57777777777778,0.3703703703703704,0.40740740740740744,0.002959927322222324,60059648,0,2123.851851851852,88.17037037037038,1493.2666666666667,0.9037037037037038,0.6555555555555557,0.006429248537037219,114909184,0,0,96.15555555555557,305.2740740740741,0.625925925925926,0.5185185185185186,0.0014843479592591983,249765888,0,0,363.2518518518519,494.11111111111114,4.281481481481482,3.811111111111112,0.74,17.799999999996697,1836212224,470766.93333333335,0,45260.81851851852,179979.69259259265,0.56,17.399999999999334,865738752,521193.2444444444,0,76136.43333333333,64921.26296296295,1.2,33.19999999999939,1878667264,454747.0222222222,0,195921.06296296298,206681.00740740742,1.35,14.499999999998986,4501037056,124609.42222222222,0,252270.64444444457,265690.9444444445,1.89,12.233333333333979,5341061120,35316.62222222222,0,248152.05925925932,265411.2740740742
1610069450,2021-01-08 01:30:50,0,null,0,0.0032575834999999387,3.333333333333333,0.0016138826899992865,null,null,null,0.003556680000000867,null,null,null,0.001965864499998915,null,0.0009002717989933193,313602048,0,0,166.0475331572846,815.085870052333,0.7555527572120102,0.522220288073007,0.003742237970370163,140148736,0,4611.792592592593,102.22222222222223,3123.5074074074073,1.0333333333333334,0.9296296296296297,0.0011707532675804993,21499904,0,0,95.99223706578864,130.2032214695501,0.18148080933033578,0.10740700960366811,0.0009807232592592115,469897216,0,0,158.55555555555557,2186.488888888889,1.6592592592592594,1.4925925925925925,0.0019814931355460036,68825088,0,0,3411.4760796907885,43695.00642790487,33.75920437606061,24.388851920575878,0.0008312272760268936,312150425.6,0,0,710.6063241878253,2746.6774146789853,2.6481439094807193,2.170367270244678,0.0037089734223205526,119250944,0,4490.412998470375,171.75491942622432,3273.1434328021005,1.7518453635356903,1.429624334724686,0.0012050503666667166,21860352,0,0,86.22222222222223,107.32592592592594,0.15925925925925927,0.0925925925925926,0.0007325292666666673,311132160,0,0,101.57777777777778,531.0666666666667,0.4,0.24814814814814815,0.00032708362222222235,22900736,0,0,116.10740740740742,135.57777777777778,0.3703703703703704,0.40740740740740744,0.0029322566731233876,60059648,0,2063.1627290269294,84.68116784752648,1490.0092962618655,0.8740708367746785,0.6407383676356754,0.006322853611653628,114909184,0,0,86.3033840615405,274.5026870270851,0.5592571879363409,0.46296124829167296,0.0014843479592591983,249765888,0,0,363.2518518518519,494.11111111111114,4.281481481481482,3.811111111111112,0.74,17.799999999996697,1836212224,470766.93333333335,0,45260.81851851852,179979.69259259265,0.56,17.399999999999334,865738752,521193.2444444444,0,76136.43333333333,64921.26296296295,1.2,33.19999999999939,1878667264,454747.0222222222,0,195921.06296296298,206681.00740740742,0.82,15.166666666666137,4499677184,121059.55555555555,0,252316.59259259258,265653.7518518519,1.89,12.233333333333979,5341061120,35316.62222222222,0,248152.05925925932,265411.2740740742
1610069460,2021-01-08 01:31:00,0,null,0,0.006035614500000008,3.333333333333333,0.0012566062899995246,null,null,null,0.003556680000000867,null,null,null,0.001965864499998915,null,0.0009002717989933193,313602048,0,0,166.0475331572846,815.085870052333,0.7555527572120102,0.522220288073007,0.0037918518555552848,140148736,0,4611.792592592593,98.08888888888889,3119.6888888888893,0.9925925925925926,0.9259259259259259,0.0011707532675804993,21499904,0,0,95.99223706578864,130.2032214695501,0.18148080933033578,0.10740700960366811,0.0009741689481481225,469897216,0,0,158.55555555555557,2186,1.6592592592592594,1.4851851851851854,0.0019467105044349048,68900454.4,0,0,3428.0205241352332,43974.45827975671,33.955500672356905,24.58885192057588,0.0008337871975083842,312150425.6,0,0,727.3137315952328,2808.3107480123185,2.725921687258497,2.2333302332076412,0.0037089734223205526,119250944,0,4490.412998470375,171.75491942622432,3273.1434328021005,1.7518453635356903,1.429624334724686,0.0012572814555555727,21860352,0,0,86.22222222222223,107.33703703703705,0.15925925925925927,0.0925925925925926,0.0006949865703703566,311132160,0,0,101.33333333333333,531.0814814814814,0.3962962962962963,0.24814814814814815,0.00032698121111112474,22900736,0,0,115.82222222222224,135.07407407407408,0.3703703703703704,0.40370370370370373,0.0029322566731233876,60059648,0,2063.1627290269294,84.68116784752648,1490.0092962618655,0.8740708367746785,0.6407383676356754,0.006322853611653628,114909184,0,0,86.3033840615405,274.5026870270851,0.5592571879363409,0.46296124829167296,0.0014941980666667068,249765888,0,0,374.61481481481485,511.75555555555565,4.411111111111111,3.951851851851852,1.02,19.93333333334481,1837629440,487059.91111111105,0,46874.69999999999,188674.93333333335,0.34,18.866666666665424,830955520,420841.2444444444,0,81108.25185185186,67422.34814814816,1.08,18.366666666662844,1880719360,507272.48080534226,0,196928.24444444443,208705.96296296298,0.82,15.166666666666137,4499677184,121059.55555555555,0,252316.59259259258,265653.7518518519,1.89,12.233333333333979,5341061120,35316.62222222222,0,248152.05925925932,265411.2740740742
1610069470,2021-01-08 01:31:10,0,null,0,0.006035614500000008,3.333288890370321,0.0011481931974919655,null,null,null,0.003556680000000867,null,null,null,0.0016247949999996791,null,0.0009002717989933193,313602048,0,0,166.0475331572846,815.085870052333,0.7555527572120102,0.522220288073007,0.0037918518555552848,140148736,0,4611.792592592593,98.08888888888889,3119.6888888888893,0.9925925925925926,0.9259259259259259,0.0011707532675804993,21499904,0,0,95.99223706578864,130.2032214695501,0.18148080933033578,0.10740700960366811,0.0009741689481481225,469897216,0,0,158.55555555555557,2186,1.6592592592592594,1.4851851851851854,0.0019467105044349048,68900454.4,0,0,3428.0205241352332,43974.45827975671,33.955500672356905,24.58885192057588,0.0008337871975083842,312150425.6,0,0,727.3137315952328,2808.3107480123185,2.725921687258497,2.2333302332076412,0.0037089734223205526,119250944,0,4490.412998470375,171.75491942622432,3273.1434328021005,1.7518453635356903,1.429624334724686,0.0012572814555555727,21860352,0,0,86.22222222222223,107.33703703703705,0.15925925925925927,0.0925925925925926,0.0006949865703703566,311132160,0,0,101.33333333333333,531.0814814814814,0.3962962962962963,0.24814814814814815,0.00032698121111112474,22900736,0,0,115.82222222222224,135.07407407407408,0.3703703703703704,0.40370370370370373,0.0029322566731233876,60059648,0,2063.1627290269294,84.68116784752648,1490.0092962618655,0.8740708367746785,0.6407383676356754,0.006322853611653628,114909184,0,0,86.3033840615405,274.5026870270851,0.5592571879363409,0.46296124829167296,0.0014941980666667068,249765888,0,0,374.61481481481485,511.75555555555565,4.411111111111111,3.951851851851852,1.02,19.93333333334481,1837629440,487059.91111111105,0,46874.69999999999,188674.93333333335,0.34,18.866666666665424,830955520,420841.2444444444,0,81108.25185185186,67422.34814814816,1.08,18.366666666662844,1880719360,507272.48080534226,0,196928.24444444443,208705.96296296298,0.82,15.166666666666137,4499677184,121059.55555555555,0,252316.59259259258,265653.7518518519,1.27,11.700000000000822,5339471872,38047.288888888885,0,253173.12592592588,263671.15555555554
1610069480,2021-01-08 01:31:20,0,null,0,0.006035614500000008,3.333288890370321,0.0011481931974919655,null,null,null,0.003780750500000707,null,null,null,0.0016247949999996791,null,0.0009066850888889053,313602048,0,0,153.81111111111113,735.7592592592592,0.7,0.4962962962962963,0.0037918518555552848,140148736,0,4611.792592592593,98.08888888888889,3119.6888888888893,0.9925925925925926,0.9259259259259259,0.001168438540740782,21499904,0,0,86.53333333333333,117.32962962962964,0.16666666666666666,0.1,0.0009741689481481225,469897216,0,0,158.55555555555557,2186,1.6592592592592594,1.4851851851851854,0.0019488607044444576,68739891.2,0,0,3372.4555555555557,43271.65925925926,33.35185185185185,24.192592592592597,0.0008314349948148203,312150425.6,0,0,727.6259259259259,2808.6333333333337,2.7333333333333334,2.240740740740741,0.0037750546037037327,119250944,0,4672.474074074074,174.97037037037038,3279.5037037037036,1.7888888888888892,1.4555555555555557,0.0012572814555555727,21860352,0,0,86.22222222222223,107.33703703703705,0.15925925925925927,0.0925925925925926,0.0006949865703703566,311132160,0,0,101.33333333333333,531.0814814814814,0.3962962962962963,0.24814814814814815,0.00032698121111112474,22900736,0,0,115.82222222222224,135.07407407407408,0.3703703703703704,0.40370370370370373,0.002937855785185135,60178432,0,2123.851851851852,83.33333333333333,1488.8962962962964,0.8555555555555556,0.6333333333333333,0.006692777688889001,114917376,0,0,86.97777777777779,274.8888888888889,0.5703703703703704,0.4703703703703704,0.0014941980666667068,249765888,0,0,374.61481481481485,511.75555555555565,4.411111111111111,3.951851851851852,1.02,19.93333333334481,1837629440,487059.91111111105,0,46874.69999999999,188674.93333333335,0.34,18.866666666665424,830955520,420841.2444444444,0,81108.25185185186,67422.34814814816,1.08,18.366666666662844,1880719360,507272.48080534226,0,196928.24444444443,208705.96296296298,0.49,14.19999999999971,4499419136,120695.46666666666,0,252451.58518518516,265588.8074074074,1.27,11.700000000000822,5339471872,38047.288888888885,0,253173.12592592588,263671.15555555554
1610069490,2021-01-08 01:31:30,0,null,0,0.003970988500000772,3.3332888903703206,0.0012595107716764202,null,null,null,0.003780750500000707,null,null,null,0.0016247949999996791,null,0.0009066850888889053,313602048,0,0,153.81111111111113,735.7592592592592,0.7,0.4962962962962963,0.003685338418518701,140148736,0,4338.725925925926,97.02222222222223,3121.5555555555557,0.9777777777777779,0.9555555555555556,0.001168438540740782,21499904,0,0,86.53333333333333,117.32962962962964,0.16666666666666666,0.1,0.001037407355555594,469897216,0,0,158.46666666666667,2186.155555555556,1.6592592592592594,1.488888888888889,0.0019800174866666702,68581785.6,0,0,3328.8222222222225,42649.51851851852,32.91481481481481,23.80740740740741,0.0008364956074073807,312151244.8,0,0,714.1,2748.185185185185,2.6925925925925926,2.2,0.0037750546037037327,119250944,0,4672.474074074074,174.97037037037038,3279.5037037037036,1.7888888888888892,1.4555555555555557,0.001230520896296357,21860352,0,0,76.76296296296297,95.51481481481481,0.14444444444444446,0.0851851851851852,0.0007000777925926345,311132160,0,0,101.8,531.574074074074,0.40740740740740744,0.2592592592592593,0.00031633325555554745,22900736,0,0,115.66666666666667,134.95555555555558,0.36666666666666664,0.4,0.002937855785185135,60178432,0,2123.851851851852,83.33333333333333,1488.8962962962964,0.8555555555555556,0.6333333333333333,0.006692777688889001,114917376,0,0,86.97777777777779,274.8888888888889,0.5703703703703704,0.4703703703703704,0.0015409006999999731,249765888,0,0,369.9925925925926,505.7925925925926,4.355555555555556,3.9037037037037035,1.09,17.999999999996565,1838141440,491611.0222222222,0,47112.94486275873,188715.73968792468,0.67,31.09999999999824,863985664,523514.3111111111,0,77401.63703703704,66754.45555555556,0.65,17.633333333336367,1845370880,494159.6444444444,0,201054.4037037037,209621.51111111112,0.49,14.19999999999971,4499419136,120695.46666666666,0,252451.58518518516,265588.8074074074,1.27,11.700000000000822,5339471872,38047.288888888885,0,253173.12592592588,263671.15555555554
