measurementName
grafana_api_dashboard_save_milliseconds_count
grafana_api_dashboard_save_milliseconds_sum
grafana_api_dashboard_search_milliseconds
grafana_api_dashboard_search_milliseconds_count
grafana_api_dashboard_search_milliseconds_sum
grafana_api_dashboard_snapshot_create_total
grafana_api_dashboard_snapshot_external_total
grafana_api_dashboard_snapshot_get_total
grafana_api_dataproxy_request_all_milliseconds
grafana_api_dataproxy_request_all_milliseconds_count
grafana_api_dataproxy_request_all_milliseconds_sum
grafana_api_login_oauth_total
grafana_api_login_post_total
grafana_api_models_dashboard_insert_total
grafana_api_org_create_total
grafana_api_response_status_total
grafana_api_user_signup_completed_total
grafana_api_user_signup_invite_total
grafana_api_user_signup_started_total
grafana_aws_cloudwatch_get_metric_data_total
grafana_aws_cloudwatch_get_metric_statistics_total
grafana_aws_cloudwatch_list_metrics_total
grafana_build_info
grafana_db_datasource_query_by_id_total
grafana_info
grafana_instance_start_total
grafana_page_response_status_total
grafana_proxy_response_status_total
grafana_stat_active_users
grafana_stat_total_orgs
grafana_stat_total_playlists
grafana_stat_total_users
grafana_stat_totals_dashboard
grpc_client_handled_total
grpc_client_msg_received_total
grpc_client_msg_sent_total
grpc_client_started_total
heap
heap_committed
heap_init
heap_used
http_request_duration_microseconds
http_request_duration_microseconds_count
http_request_duration_microseconds_sum
http_request_duration_milliseconds
http_request_duration_milliseconds_count
http_request_duration_milliseconds_sum
http_request_size_bytes
http_request_size_bytes_count
http_request_size_bytes_sum
http_request_total
http_requests_total
http_response_size_bytes
http_response_size_bytes_count
http_response_size_bytes_sum
httpsessions_active
httpsessions_max
instancenode_cpuratesum
instancenode_cpuratio
instancenode_filesystem_usagesum
instancenode_network_receive_bytesratesum
instancenode_network_transmit_bytesratesum
instance_uptime
jvm_classes_loaded
jvm_classes_loaded_total
jvm_classes_unloaded_total
jvm_gc_collection_seconds_count
jvm_gc_collection_seconds_sum
jvm_info
jvm_memory_bytes_committed
jvm_memory_bytes_max
jvm_memory_bytes_used
jvm_memory_pool_bytes_committed
jvm_memory_pool_bytes_max
jvm_memory_pool_bytes_used
jvm_threads_current
jvm_threads_daemon
jvm_threads_deadlocked
jvm_threads_deadlocked_monitor
jvm_threads_peak
jvm_threads_started_total
kube_configmap_created
kube_configmap_info
kube_configmap_metadata_resource_version
kube_daemonset_created
kube_daemonset_labels
kube_daemonset_metadata_generation
kube_daemonset_status_current_number_scheduled
kube_daemonset_status_desired_number_scheduled
kube_daemonset_status_number_available
kube_daemonset_status_number_misscheduled
kube_daemonset_status_number_ready
kube_daemonset_status_number_unavailable
kube_daemonset_updated_number_scheduled
kube_deployment_created
kube_deployment_labels
kube_deployment_metadata_generation
kube_deployment_spec_paused
kube_deployment_spec_replicas
kube_deployment_spec_strategy_rollingupdate_max_surge
kube_deployment_spec_strategy_rollingupdate_max_unavailable
kube_deployment_status_observed_generation
kube_deployment_status_replicas
kube_deployment_status_replicas_available
kube_deployment_status_replicas_unavailable
kube_deployment_status_replicas_updated
kube_endpoint_address_available
kube_endpoint_address_not_ready
kube_endpoint_created
kube_endpoint_info
kube_endpoint_labels
kube_hpa_labels
kube_hpa_metadata_generation
kube_hpa_spec_max_replicas
kube_hpa_spec_min_replicas
kube_hpa_status_condition
kube_hpa_status_current_replicas
kube_hpa_status_desired_replicas
kube_namespace_annotations
kube_namespace_created
kube_namespace_labels
kube_namespace_status_phase
kube_node_created
kube_node_info
kube_node_labels
kube_node_spec_taint
kube_node_spec_unschedulable
kube_node_status_allocatable
kube_node_status_allocatable_cpu_cores
kube_node_status_allocatable_memory_bytes
kube_node_status_allocatable_pods
kube_node_status_capacity
kube_node_status_capacity_cpu_cores
kube_node_status_capacity_memory_bytes
kube_node_status_capacity_pods
kube_node_status_condition
kube_pod_completion_time
kube_pod_container_info
kube_pod_container_resource_limits
kube_pod_container_resource_limits_cpu_cores
kube_pod_container_resource_limits_memory_bytes
kube_pod_container_resource_requests
kube_pod_container_resource_requests_cpu_cores
kube_pod_container_resource_requests_memory_bytes
kube_pod_container_status_last_terminated_reason
kube_pod_container_status_ready
kube_pod_container_status_restarts_total
kube_pod_container_status_running
kube_pod_container_status_terminated
kube_pod_container_status_terminated_reason
kube_pod_container_status_waiting
kube_pod_container_status_waiting_reason
kube_pod_created
kube_pod_info
kube_pod_labels
kube_pod_owner
kube_pod_start_time
kube_pod_status_phase
kube_pod_status_ready
kube_pod_status_scheduled
kube_pod_status_scheduled_time
kube_poddisruptionbudget_created
kube_poddisruptionbudget_status_current_healthy
kube_poddisruptionbudget_status_desired_healthy
kube_poddisruptionbudget_status_expected_pods
kube_poddisruptionbudget_status_observed_generation
kube_poddisruptionbudget_status_pod_disruptions_allowed
kube_replicaset_created
kube_replicaset_metadata_generation
kube_replicaset_owner
kube_replicaset_spec_replicas
kube_replicaset_status_fully_labeled_replicas
kube_replicaset_status_observed_generation
kube_replicaset_status_ready_replicas
kube_replicaset_status_replicas
kube_secret_created
kube_secret_info
kube_secret_labels
kube_secret_metadata_resource_version
kube_secret_type
kube_service_created
kube_service_info
kube_service_labels
kube_service_spec_type
kube_statefulset_created
kube_statefulset_labels
kube_statefulset_metadata_generation
kube_statefulset_replicas
kube_statefulset_status_current_revision
kube_statefulset_status_observed_generation
kube_statefulset_status_replicas
kube_statefulset_status_replicas_current
kube_statefulset_status_replicas_ready
kube_statefulset_status_replicas_updated
kube_statefulset_status_update_revision
kubelet_cgroup_manager_latency_microseconds
kubelet_cgroup_manager_latency_microseconds_count
kubelet_cgroup_manager_latency_microseconds_sum
kubelet_container_log_filesystem_used_bytes
kubelet_containers_per_pod_count
kubelet_containers_per_pod_count_count
kubelet_containers_per_pod_count_sum
kubelet_docker_operations
kubelet_docker_operations_errors
kubelet_docker_operations_latency_microseconds
kubelet_docker_operations_latency_microseconds_count
kubelet_docker_operations_latency_microseconds_sum
kubelet_docker_operations_timeout
kubelet_eviction_stats_age_microseconds
kubelet_eviction_stats_age_microseconds_count
kubelet_eviction_stats_age_microseconds_sum
kubelet_network_plugin_operations_latency_microseconds
kubelet_network_plugin_operations_latency_microseconds_count
kubelet_network_plugin_operations_latency_microseconds_sum
kubelet_node_config_error
kubelet_pleg_relist_interval_microseconds
kubelet_pleg_relist_interval_microseconds_count
kubelet_pleg_relist_interval_microseconds_sum
kubelet_pleg_relist_latency_microseconds
kubelet_pleg_relist_latency_microseconds_count
kubelet_pleg_relist_latency_microseconds_sum
kubelet_pod_start_latency_microseconds
kubelet_pod_start_latency_microseconds_count
kubelet_pod_start_latency_microseconds_sum
kubelet_pod_worker_latency_microseconds
kubelet_pod_worker_latency_microseconds_count
kubelet_pod_worker_latency_microseconds_sum
kubelet_pod_worker_start_latency_microseconds
kubelet_pod_worker_start_latency_microseconds_count
kubelet_pod_worker_start_latency_microseconds_sum
kubelet_running_container_count
kubelet_running_pod_count
kubelet_runtime_operations
kubelet_runtime_operations_errors
kubelet_runtime_operations_latency_microseconds
kubelet_runtime_operations_latency_microseconds_count
kubelet_runtime_operations_latency_microseconds_sum
kubernetes_build_info
machine_cpu_cores
machine_memory_bytes
mem
mem_free
microservices_demo_user_request_count
microservices_demo_user_request_latency_microseconds
microservices_demo_user_request_latency_microseconds_count
microservices_demo_user_request_latency_microseconds_sum
mixin_pod_workload
mongodb_asserts_total
mongodb_connections
mongodb_connections_metrics_created_total
mongodb_exporter_build_info
mongodb_exporter_last_scrape_duration_seconds
mongodb_exporter_last_scrape_error
mongodb_exporter_scrape_errors_total
mongodb_exporter_scrapes_total
mongodb_extra_info_heap_usage_bytes
mongodb_extra_info_page_faults_total
mongodb_instance_local_time
mongodb_instance_uptime_estimate_seconds
mongodb_instance_uptime_seconds
mongodb_memory
mongodb_mongod_global_lock_client
mongodb_mongod_global_lock_current_queue
mongodb_mongod_global_lock_ratio
mongodb_mongod_global_lock_total
mongodb_mongod_locks_time_acquiring_global_microseconds_total
mongodb_mongod_locks_time_locked_global_microseconds_total
mongodb_mongod_locks_time_locked_local_microseconds_total
mongodb_mongod_metrics_cursor_open
mongodb_mongod_metrics_cursor_timed_out_total
mongodb_mongod_metrics_document_total
mongodb_mongod_metrics_get_last_error_wtime_num_total
mongodb_mongod_metrics_get_last_error_wtime_total_milliseconds
mongodb_mongod_metrics_get_last_error_wtimeouts_total
mongodb_mongod_metrics_operation_total
mongodb_mongod_metrics_query_executor_total
mongodb_mongod_metrics_record_moves_total
mongodb_mongod_metrics_repl_apply_batches_num_total
mongodb_mongod_metrics_repl_apply_batches_total_milliseconds
mongodb_mongod_metrics_repl_apply_ops_total
mongodb_mongod_metrics_repl_buffer_count
mongodb_mongod_metrics_repl_buffer_max_size_bytes
mongodb_mongod_metrics_repl_buffer_size_bytes
mongodb_mongod_metrics_repl_executor_event_waiters
mongodb_mongod_metrics_repl_executor_queue
mongodb_mongod_metrics_repl_executor_total
mongodb_mongod_metrics_repl_executor_unsignaled_events
mongodb_mongod_metrics_repl_network_bytes_total
mongodb_mongod_metrics_repl_network_getmores_num_total
mongodb_mongod_metrics_repl_network_getmores_total_milliseconds
mongodb_mongod_metrics_repl_network_ops_total
mongodb_mongod_metrics_repl_network_readers_created_total
mongodb_mongod_metrics_repl_oplog_insert_bytes_total
mongodb_mongod_metrics_repl_oplog_insert_num_total
mongodb_mongod_metrics_repl_oplog_insert_total_milliseconds
mongodb_mongod_metrics_repl_preload_docs_num_total
mongodb_mongod_metrics_repl_preload_docs_total_milliseconds
mongodb_mongod_metrics_repl_preload_indexes_num_total
mongodb_mongod_metrics_repl_preload_indexes_total_milliseconds
mongodb_mongod_metrics_storage_freelist_search_total
mongodb_mongod_metrics_ttl_deleted_documents_total
mongodb_mongod_metrics_ttl_passes_total
mongodb_mongod_op_latencies_histogram
mongodb_mongod_op_latencies_latency_total
mongodb_mongod_op_latencies_ops_total
mongodb_mongod_storage_engine
mongodb_mongod_wiredtiger_blockmanager_blocks_total
mongodb_mongod_wiredtiger_blockmanager_bytes_total
mongodb_mongod_wiredtiger_cache_bytes
mongodb_mongod_wiredtiger_cache_bytes_total
mongodb_mongod_wiredtiger_cache_evicted_total
mongodb_mongod_wiredtiger_cache_max_bytes
mongodb_mongod_wiredtiger_cache_overhead_percent
mongodb_mongod_wiredtiger_cache_pages
mongodb_mongod_wiredtiger_cache_pages_total
mongodb_mongod_wiredtiger_concurrent_transactions_available_tickets
mongodb_mongod_wiredtiger_concurrent_transactions_out_tickets
mongodb_mongod_wiredtiger_concurrent_transactions_total_tickets
mongodb_mongod_wiredtiger_log_bytes_total
mongodb_mongod_wiredtiger_log_operations_total
mongodb_mongod_wiredtiger_log_records_scanned_total
mongodb_mongod_wiredtiger_log_records_total
mongodb_mongod_wiredtiger_session_open_cursors_total
mongodb_mongod_wiredtiger_session_open_sessions_total
mongodb_mongod_wiredtiger_transactions_checkpoint_milliseconds
mongodb_mongod_wiredtiger_transactions_checkpoint_milliseconds_total
mongodb_mongod_wiredtiger_transactions_running_checkpoints
mongodb_mongod_wiredtiger_transactions_total
mongodb_network_bytes_total
mongodb_network_metrics_num_requests_total
mongodb_op_counters_repl_total
mongodb_op_counters_total
mongodb_tcmalloc_aggressive_memory_decommit
mongodb_tcmalloc_cache_bytes
mongodb_tcmalloc_free_bytes
mongodb_tcmalloc_generic_heap
mongodb_tcmalloc_pageheap_bytes
mongodb_tcmalloc_pageheap_count
mongodb_up
mongodb_version_info
mysql_exporter_collector_duration_seconds
mysql_exporter_last_scrape_error
mysql_exporter_scrape_errors_total
mysql_exporter_scrapes_total
mysql_global_status_aborted_clients
mysql_global_status_aborted_connects
mysql_global_status_binlog_cache_disk_use
mysql_global_status_binlog_cache_use
mysql_global_status_binlog_stmt_cache_disk_use
mysql_global_status_binlog_stmt_cache_use
mysql_global_status_buffer_pool_dirty_pages
mysql_global_status_buffer_pool_page_changes_total
mysql_global_status_buffer_pool_pages
mysql_global_status_bytes_received
mysql_global_status_bytes_sent
mysql_global_status_commands_total
mysql_global_status_connection_errors_total
mysql_global_status_connections
mysql_global_status_created_tmp_disk_tables
mysql_global_status_created_tmp_files
mysql_global_status_created_tmp_tables
mysql_global_status_delayed_errors
mysql_global_status_delayed_insert_threads
mysql_global_status_delayed_writes
mysql_global_status_flush_commands
mysql_global_status_handlers_total
mysql_global_status_innodb_available_undo_logs
mysql_global_status_innodb_buffer_pool_bytes_data
mysql_global_status_innodb_buffer_pool_bytes_dirty
mysql_global_status_innodb_buffer_pool_read_ahead
mysql_global_status_innodb_buffer_pool_read_ahead_evicted
mysql_global_status_innodb_buffer_pool_read_ahead_rnd
mysql_global_status_innodb_buffer_pool_read_requests
mysql_global_status_innodb_buffer_pool_reads
mysql_global_status_innodb_buffer_pool_wait_free
mysql_global_status_innodb_buffer_pool_write_requests
mysql_global_status_innodb_data_fsyncs
mysql_global_status_innodb_data_pending_fsyncs
mysql_global_status_innodb_data_pending_reads
mysql_global_status_innodb_data_pending_writes
mysql_global_status_innodb_data_read
mysql_global_status_innodb_data_reads
mysql_global_status_innodb_data_writes
mysql_global_status_innodb_data_written
mysql_global_status_innodb_dblwr_pages_written
mysql_global_status_innodb_dblwr_writes
mysql_global_status_innodb_log_waits
mysql_global_status_innodb_log_write_requests
mysql_global_status_innodb_log_writes
mysql_global_status_innodb_num_open_files
mysql_global_status_innodb_os_log_fsyncs
mysql_global_status_innodb_os_log_pending_fsyncs
mysql_global_status_innodb_os_log_pending_writes
mysql_global_status_innodb_os_log_written
mysql_global_status_innodb_page_size
mysql_global_status_innodb_pages_created
mysql_global_status_innodb_pages_read
mysql_global_status_innodb_pages_written
mysql_global_status_innodb_row_lock_current_waits
mysql_global_status_innodb_row_lock_time
mysql_global_status_innodb_row_lock_time_avg
mysql_global_status_innodb_row_lock_time_max
mysql_global_status_innodb_row_lock_waits
mysql_global_status_innodb_row_ops_total
mysql_global_status_innodb_truncated_status_writes
mysql_global_status_key_blocks_not_flushed
mysql_global_status_key_blocks_unused
mysql_global_status_key_blocks_used
mysql_global_status_key_read_requests
mysql_global_status_key_reads
mysql_global_status_key_write_requests
mysql_global_status_key_writes
mysql_global_status_locked_connects
mysql_global_status_max_execution_time_exceeded
mysql_global_status_max_execution_time_set
mysql_global_status_max_execution_time_set_failed
mysql_global_status_max_used_connections
mysql_global_status_not_flushed_delayed_rows
mysql_global_status_ongoing_anonymous_transaction_count
mysql_global_status_open_files
mysql_global_status_open_streams
mysql_global_status_open_table_definitions
mysql_global_status_open_tables
mysql_global_status_opened_files
mysql_global_status_opened_table_definitions
mysql_global_status_opened_tables
mysql_global_status_performance_schema_lost_total
mysql_global_status_prepared_stmt_count
mysql_global_status_qcache_free_blocks
mysql_global_status_qcache_free_memory
mysql_global_status_qcache_hits
mysql_global_status_qcache_inserts
mysql_global_status_qcache_lowmem_prunes
mysql_global_status_qcache_not_cached
mysql_global_status_qcache_queries_in_cache
mysql_global_status_qcache_total_blocks
mysql_global_status_queries
mysql_global_status_questions
mysql_global_status_select_full_join
mysql_global_status_select_full_range_join
mysql_global_status_select_range
mysql_global_status_select_range_check
mysql_global_status_select_scan
mysql_global_status_slave_open_temp_tables
mysql_global_status_slow_launch_threads
mysql_global_status_slow_queries
mysql_global_status_sort_merge_passes
mysql_global_status_sort_range
mysql_global_status_sort_rows
mysql_global_status_sort_scan
mysql_global_status_ssl_accept_renegotiates
mysql_global_status_ssl_accepts
mysql_global_status_ssl_callback_cache_hits
mysql_global_status_ssl_client_connects
mysql_global_status_ssl_connect_renegotiates
mysql_global_status_ssl_ctx_verify_depth
mysql_global_status_ssl_ctx_verify_mode
mysql_global_status_ssl_default_timeout
mysql_global_status_ssl_finished_accepts
mysql_global_status_ssl_finished_connects
mysql_global_status_ssl_session_cache_hits
mysql_global_status_ssl_session_cache_misses
mysql_global_status_ssl_session_cache_overflows
mysql_global_status_ssl_session_cache_size
mysql_global_status_ssl_session_cache_timeouts
mysql_global_status_ssl_sessions_reused
mysql_global_status_ssl_used_session_cache_entries
mysql_global_status_ssl_verify_depth
mysql_global_status_ssl_verify_mode
mysql_global_status_table_locks_immediate
mysql_global_status_table_locks_waited
mysql_global_status_table_open_cache_hits
mysql_global_status_table_open_cache_misses
mysql_global_status_table_open_cache_overflows
mysql_global_status_tc_log_max_pages_used
mysql_global_status_tc_log_page_size
mysql_global_status_tc_log_page_waits
mysql_global_status_threads_cached
mysql_global_status_threads_connected
mysql_global_status_threads_created
mysql_global_status_threads_running
mysql_global_status_uptime
mysql_global_status_uptime_since_flush_status
mysql_global_variables_auto_increment_increment
mysql_global_variables_auto_increment_offset
mysql_global_variables_autocommit
mysql_global_variables_automatic_sp_privileges
mysql_global_variables_avoid_temporal_upgrade
mysql_global_variables_back_log
mysql_global_variables_big_tables
mysql_global_variables_binlog_cache_size
mysql_global_variables_binlog_direct_non_transactional_updates
mysql_global_variables_binlog_group_commit_sync_delay
mysql_global_variables_binlog_group_commit_sync_no_delay_count
mysql_global_variables_binlog_gtid_simple_recovery
mysql_global_variables_binlog_max_flush_queue_time
mysql_global_variables_binlog_order_commits
