timestamp,datetime,service/carts/qps(2xx),service/carts/latency,service/catalogue/qps(2xx),service/catalogue/latency,service/front-end/qps(2xx),service/front-end/latency,service/orders/qps(2xx),service/orders/latency,service/payment/qps(2xx),service/payment/latency,service/shipping/qps(2xx),service/shipping/latency,service/user/qps(2xx),service/user/latency,service/front-end/qps(4xx/5xx),container/carts/CPU Usage,container/carts/MEM Usage,container/carts/FS Reads Bytes,container/carts/FS Writes Bytes,container/carts/Network Input Bytes,container/carts/Network Output Bytes,container/carts/Network Input Packets,container/carts/Network Output Packets,container/carts-db/CPU Usage,container/carts-db/MEM Usage,container/carts-db/FS Reads Bytes,container/carts-db/FS Writes Bytes,container/carts-db/Network Input Bytes,container/carts-db/Network Output Bytes,container/carts-db/Network Input Packets,container/carts-db/Network Output Packets,container/catalogue/CPU Usage,container/catalogue/MEM Usage,container/catalogue/FS Reads Bytes,container/catalogue/FS Writes Bytes,container/catalogue/Network Input Bytes,container/catalogue/Network Output Bytes,container/catalogue/Network Input Packets,container/catalogue/Network Output Packets,container/catalogue-db/CPU Usage,container/catalogue-db/MEM Usage,container/catalogue-db/FS Reads Bytes,container/catalogue-db/FS Writes Bytes,container/catalogue-db/Network Input Bytes,container/catalogue-db/Network Output Bytes,container/catalogue-db/Network Input Packets,container/catalogue-db/Network Output Packets,container/front-end/CPU Usage,container/front-end/MEM Usage,container/front-end/FS Reads Bytes,container/front-end/FS Writes Bytes,container/front-end/Network Input Bytes,container/front-end/Network Output Bytes,container/front-end/Network Input Packets,container/front-end/Network Output Packets,container/orders/CPU Usage,container/orders/MEM Usage,container/orders/FS Reads Bytes,container/orders/FS Writes Bytes,container/orders/Network Input Bytes,container/orders/Network Output Bytes,container/orders/Network Input Packets,container/orders/Network Output Packets,container/orders-db/CPU Usage,container/orders-db/MEM Usage,container/orders-db/FS Reads Bytes,container/orders-db/FS Writes Bytes,container/orders-db/Network Input Bytes,container/orders-db/Network Output Bytes,container/orders-db/Network Input Packets,container/orders-db/Network Output Packets,container/payment/CPU Usage,container/payment/MEM Usage,container/payment/FS Reads Bytes,container/payment/FS Writes Bytes,container/payment/Network Input Bytes,container/payment/Network Output Bytes,container/payment/Network Input Packets,container/payment/Network Output Packets,container/shipping/CPU Usage,container/shipping/MEM Usage,container/shipping/FS Reads Bytes,container/shipping/FS Writes Bytes,container/shipping/Network Input Bytes,container/shipping/Network Output Bytes,container/shipping/Network Input Packets,container/shipping/Network Output Packets,container/user/CPU Usage,container/user/MEM Usage,container/user/FS Reads Bytes,container/user/FS Writes Bytes,container/user/Network Input Bytes,container/user/Network Output Bytes,container/user/Network Input Packets,container/user/Network Output Packets,container/user-db/CPU Usage,container/user-db/MEM Usage,container/user-db/FS Reads Bytes,container/user-db/FS Writes Bytes,container/user-db/Network Input Bytes,container/user-db/Network Output Bytes,container/user-db/Network Input Packets,container/user-db/Network Output Packets,container/rabbitmq/CPU Usage,container/rabbitmq/MEM Usage,container/rabbitmq/FS Reads Bytes,container/rabbitmq/FS Writes Bytes,container/rabbitmq/Network Input Bytes,container/rabbitmq/Network Output Bytes,container/rabbitmq/Network Input Packets,container/rabbitmq/Network Output Packets,container/queue-master/CPU Usage,container/queue-master/MEM Usage,container/queue-master/FS Reads Bytes,container/queue-master/FS Writes Bytes,container/queue-master/Network Input Bytes,container/queue-master/Network Output Bytes,container/queue-master/Network Input Packets,container/queue-master/Network Output Packets,node/192.168.199.31:9100/System Load,node/192.168.199.31:9100/CPU Usage,node/192.168.199.31:9100/Memory Usage,node/192.168.199.31:9100/Disk Write,node/192.168.199.31:9100/Disk Read,node/192.168.199.31:9100/Network Received,node/192.168.199.31:9100/Network Transmitted,node/192.168.199.32:9100/System Load,node/192.168.199.32:9100/CPU Usage,node/192.168.199.32:9100/Memory Usage,node/192.168.199.32:9100/Disk Write,node/192.168.199.32:9100/Disk Read,node/192.168.199.32:9100/Network Received,node/192.168.199.32:9100/Network Transmitted,node/192.168.199.33:9100/System Load,node/192.168.199.33:9100/CPU Usage,node/192.168.199.33:9100/Memory Usage,node/192.168.199.33:9100/Disk Write,node/192.168.199.33:9100/Disk Read,node/192.168.199.33:9100/Network Received,node/192.168.199.33:9100/Network Transmitted,node/192.168.199.34:9100/System Load,node/192.168.199.34:9100/CPU Usage,node/192.168.199.34:9100/Memory Usage,node/192.168.199.34:9100/Disk Write,node/192.168.199.34:9100/Disk Read,node/192.168.199.34:9100/Network Received,node/192.168.199.34:9100/Network Transmitted,node/192.168.199.35:9100/System Load,node/192.168.199.35:9100/CPU Usage,node/192.168.199.35:9100/Memory Usage,node/192.168.199.35:9100/Disk Write,node/192.168.199.35:9100/Disk Read,node/192.168.199.35:9100/Network Received,node/192.168.199.35:9100/Network Transmitted
1609068600,2020-12-27 11:30:00,null,null,null,0.0027293260000007535,3.333333333333333,0.0014907261199985557,null,null,null,0.0017189880000074709,null,null,null,0.0017033454999975106,null,0.0010198935255315768,298098688,0,0,139.50051666858027,548.9724036014949,0.4814832647528325,0.4185200685928467,0.003924485405501371,80232448,0,4460.105407797807,97.63739865703207,3442.620157852437,0.9370405075574354,0.7555583539198293,0.001160702791491817,15667200,0,0,87.4003237049026,108.31891969970259,0.18888958847995732,0.12222267489879592,0.000996997200000012,226721792,0,0,160.04444444444445,2183.866666666667,1.6777777777777778,1.462962962962963,0.0016650649617047954,67702784,0,0,3039.706773948272,34042.62398318896,28.366729972799625,23.66301537742321,0.0010082681687576566,294210764.8,0,0,693.5788490163131,2741.8894677387693,2.362966556940609,2.085188381356145,0.004011878221771268,69550080,0,4854.536498283327,167.6006207430398,3248.100918892292,1.688895144056089,1.0629668998774071,0.0011998431740742625,17174528,0,0,88.55555555555556,110.2925925925926,0.21481481481481482,0.14814814814814814,0.0008477966103577966,286388224,0,0,100.60037259397257,529.850110555965,0.374075459538739,0.22222304527053804,0.00034146697037032133,18997248,0,0,115.82222222222224,135.95185185185184,0.3703703703703704,0.40370370370370373,0.0030950041814969756,41496576,0,2123.8597179989556,76.08176326578987,1480.1906673728422,0.7629657887621807,0.5444464609128182,0.006755239000885011,102318080,0,0,92.08922996011097,276.7713954496128,0.6518542661269116,0.4925944170163593,0.00155236891111117,262803456,0,0,379.4962962962963,503.95555555555563,4.503703703703704,3.918518518518519,0.71,12.633333333366558,2787696640,404138.6666666667,0,28135.044444444447,143014.77407407414,1.12,17.33333333331454,3861962752,383704.1777777778,2639.644444444444,246358.94814814813,255756.5962962963,null,13.266666666683037,null,136669.86666666667,0,8447.929166666665,4901.045833333334,1.39,16.766666666665913,6960140288,143451.0222222222,0,264958.8296296297,295288.27407407406,null,null,null,null,null,5534.604166666666,2521.3250000000003
1609068610,2020-12-27 11:30:10,null,null,null,0.0027293260000007535,3.333333333333333,0.0015040944600029607,null,null,null,0.0026528455000089934,null,null,null,0.0015899125000018444,null,0.0010198935255315768,298098688,0,0,139.50051666858027,548.9724036014949,0.4814832647528325,0.4185200685928467,0.003924485405501371,80232448,0,4460.105407797807,97.63739865703207,3442.620157852437,0.9370405075574354,0.7555583539198293,0.001160702791491817,15667200,0,0,87.4003237049026,108.31891969970259,0.18888958847995732,0.12222267489879592,0.000996997200000012,226721792,0,0,160.04444444444445,2183.866666666667,1.6777777777777778,1.462962962962963,0.0016650649617047954,67702784,0,0,3039.706773948272,34042.62398318896,28.366729972799625,23.66301537742321,0.0010082681687576566,294210764.8,0,0,693.5788490163131,2741.8894677387693,2.362966556940609,2.085188381356145,0.004011878221771268,69550080,0,4854.536498283327,167.6006207430398,3248.100918892292,1.688895144056089,1.0629668998774071,0.0011998431740742625,17174528,0,0,88.55555555555556,110.2925925925926,0.21481481481481482,0.14814814814814814,0.0008477966103577966,286388224,0,0,100.60037259397257,529.850110555965,0.374075459538739,0.22222304527053804,0.00034146697037032133,18997248,0,0,115.82222222222224,135.95185185185184,0.3703703703703704,0.40370370370370373,0.0030950041814969756,41496576,0,2123.8597179989556,76.08176326578987,1480.1906673728422,0.7629657887621807,0.5444464609128182,0.006755239000885011,102318080,0,0,92.08922996011097,276.7713954496128,0.6518542661269116,0.4925944170163593,0.00155236891111117,262803456,0,0,379.4962962962963,503.95555555555563,4.503703703703704,3.918518518518519,0.71,12.633333333366558,2787696640,404138.6666666667,0,28135.044444444447,143014.77407407414,1.12,17.33333333331454,3861962752,383704.1777777778,2639.644444444444,246358.94814814813,255756.5962962963,null,13.266666666683037,null,136669.86666666667,0,8447.929166666665,4901.045833333334,1.39,16.766666666665913,6960140288,143451.0222222222,0,264958.8296296297,295288.27407407406,null,null,null,null,null,null,null
1609068620,2020-12-27 11:30:20,null,null,null,0.0027293260000007535,3.3333111118518266,0.0014423943808601141,null,null,null,0.0026528455000089934,null,null,null,0.0015899125000018444,null,0.0010198935255315768,298098688,0,0,139.50051666858027,548.9724036014949,0.4814832647528325,0.4185200685928467,0.003924485405501371,80232448,0,4460.105407797807,97.63739865703207,3442.620157852437,0.9370405075574354,0.7555583539198293,0.001160702791491817,15667200,0,0,87.4003237049026,108.31891969970259,0.18888958847995732,0.12222267489879592,0.000996997200000012,226721792,0,0,160.04444444444445,2183.866666666667,1.6777777777777778,1.462962962962963,0.0016650649617047954,67702784,0,0,3039.706773948272,34042.62398318896,28.366729972799625,23.66301537742321,0.0010082681687576566,294210764.8,0,0,693.5788490163131,2741.8894677387693,2.362966556940609,2.085188381356145,0.004011878221771268,69550080,0,4854.536498283327,167.6006207430398,3248.100918892292,1.688895144056089,1.0629668998774071,0.0011998431740742625,17174528,0,0,88.55555555555556,110.2925925925926,0.21481481481481482,0.14814814814814814,0.0008477966103577966,286388224,0,0,100.60037259397257,529.850110555965,0.374075459538739,0.22222304527053804,0.00034146697037032133,18997248,0,0,115.82222222222224,135.95185185185184,0.3703703703703704,0.40370370370370373,0.0030950041814969756,41496576,0,2123.8597179989556,76.08176326578987,1480.1906673728422,0.7629657887621807,0.5444464609128182,0.006755239000885011,102318080,0,0,92.08922996011097,276.7713954496128,0.6518542661269116,0.4925944170163593,0.00155236891111117,262803456,0,0,379.4962962962963,503.95555555555563,4.503703703703704,3.918518518518519,0.71,12.633333333366558,2787696640,404138.6666666667,0,28135.044444444447,143014.77407407414,1.12,17.33333333331454,3861962752,383704.1777777778,2639.644444444444,246358.94814814813,255756.5962962963,null,13.266666666683037,null,136669.86666666667,0,8447.929166666665,4901.045833333334,2.53,17.333333333340022,6963884032,144998.4,0,269764.0074074074,299150.13333333324,null,null,null,null,null,null,null
1609068630,2020-12-27 11:30:30,null,null,null,0.005205478000000596,3.3333111118518266,0.0014423943808601141,null,null,null,0.0026528455000089934,null,null,null,0.0015899125000018444,null,0.000998889404113168,298098688,0,0,139.5883718949189,549.3683356728309,0.48147969822333997,0.4222206584420058,0.004181209121447832,80232448,0,5006.203680727109,89.9181854882019,3101.9403631838404,0.866663456802012,0.6888863374580094,0.001156722093621923,15667200,0,0,86.9330113592172,107.87737823193248,0.17777711934400245,0.11111069959000153,0.001005914603703699,226721792,0,0,160.2,2184.266666666667,1.6814814814814816,1.4703703703703705,0.0017076522908889824,67941171.2,0,0,3046.445126993357,34037.013705189296,28.348085459765787,23.65550366274364,0.0009946628096756272,294210764.8,0,0,717.5174791533694,2808.0848186296153,2.4592557338950876,2.1962931138663824,0.0039781071588623,69566464,0,4187.006714789945,173.20676590086705,3583.6385791163734,1.737030603590357,1.118514375872682,0.0012012488666666994,17174528,0,0,78.7851851851852,98.08888888888889,0.1925925925925926,0.13333333333333333,0.0009033213321432613,286388224,0,0,89.43670578997856,471.0945515016611,0.3333320987700046,0.19999925926200274,0.0003272713296296472,18997248,0,0,115.97777777777779,136.07407407407408,0.3740740740740741,0.40740740740740744,0.003101113632912442,41504768,0,2123.843985763016,77.64415687349307,1482.2611768104564,0.7814785871163441,0.5555534979500076,0.007178462576064428,102322176,0,0,91.84410428109527,276.28045822052513,0.6481457476083422,0.48518338820967327,0.0015711306074073852,262803456,0,0,392.3481481481482,521.6296296296297,4.655555555555556,4.059259259259259,0.77,20.26666666667481,2782494720,345975.4666666667,0,26722.803703703703,149644.3370370371,1.26,33.93333333330328,3882647552,328408.1777777777,0,243829.03333333335,254855.4888888889,null,null,null,null,null,3420.72,2173.705,2.53,17.333333333340022,6963884032,144998.4,0,269764.0074074074,299150.13333333324,null,null,null,null,null,null,null
1609068640,2020-12-27 11:30:40,null,null,null,0.005205478000000596,3.3333111118518266,0.0014669985148797213,null,null,null,0.0020065565000066954,null,null,null,0.002605475999999385,null,0.000998889404113168,298098688,0,0,139.5883718949189,549.3683356728309,0.48147969822333997,0.4222206584420058,0.004181209121447832,80232448,0,5006.203680727109,89.9181854882019,3101.9403631838404,0.866663456802012,0.6888863374580094,0.001156722093621923,15667200,0,0,86.9330113592172,107.87737823193248,0.17777711934400245,0.11111069959000153,0.001005914603703699,226721792,0,0,160.2,2184.266666666667,1.6814814814814816,1.4703703703703705,0.0017076522908889824,67941171.2,0,0,3046.445126993357,34037.013705189296,28.348085459765787,23.65550366274364,0.0009946628096756272,294210764.8,0,0,717.5174791533694,2808.0848186296153,2.4592557338950876,2.1962931138663824,0.0039781071588623,69566464,0,4187.006714789945,173.20676590086705,3583.6385791163734,1.737030603590357,1.118514375872682,0.0012012488666666994,17174528,0,0,78.7851851851852,98.08888888888889,0.1925925925925926,0.13333333333333333,0.0009033213321432613,286388224,0,0,89.43670578997856,471.0945515016611,0.3333320987700046,0.19999925926200274,0.0003272713296296472,18997248,0,0,115.97777777777779,136.07407407407408,0.3740740740740741,0.40740740740740744,0.003101113632912442,41504768,0,2123.843985763016,77.64415687349307,1482.2611768104564,0.7814785871163441,0.5555534979500076,0.007178462576064428,102322176,0,0,91.84410428109527,276.28045822052513,0.6481457476083422,0.48518338820967327,0.0015711306074073852,262803456,0,0,392.3481481481482,521.6296296296297,4.655555555555556,4.059259259259259,0.77,20.26666666667481,2782494720,345975.4666666667,0,26722.803703703703,149644.3370370371,1.26,33.93333333330328,3882647552,328408.1777777777,0,243829.03333333335,254855.4888888889,null,null,null,null,null,3420.72,2173.705,2.53,17.333333333340022,6963884032,144998.4,0,269764.0074074074,299150.13333333324,null,null,null,null,null,null,null
1609068650,2020-12-27 11:30:50,null,null,null,0.005205478000000596,3.3333555562963206,0.0015191340354012383,null,null,null,0.0020065565000066954,null,null,null,0.002605475999999385,null,0.000998889404113168,298098688,0,0,139.5883718949189,549.3683356728309,0.48147969822333997,0.4222206584420058,0.004181209121447832,80232448,0,5006.203680727109,89.9181854882019,3101.9403631838404,0.866663456802012,0.6888863374580094,0.001156722093621923,15667200,0,0,86.9330113592172,107.87737823193248,0.17777711934400245,0.11111069959000153,0.001005914603703699,226721792,0,0,160.2,2184.266666666667,1.6814814814814816,1.4703703703703705,0.0017076522908889824,67941171.2,0,0,3046.445126993357,34037.013705189296,28.348085459765787,23.65550366274364,0.0009946628096756272,294210764.8,0,0,717.5174791533694,2808.0848186296153,2.4592557338950876,2.1962931138663824,0.0039781071588623,69566464,0,4187.006714789945,173.20676590086705,3583.6385791163734,1.737030603590357,1.118514375872682,0.0012012488666666994,17174528,0,0,78.7851851851852,98.08888888888889,0.1925925925925926,0.13333333333333333,0.0009033213321432613,286388224,0,0,89.43670578997856,471.0945515016611,0.3333320987700046,0.19999925926200274,0.0003272713296296472,18997248,0,0,115.97777777777779,136.07407407407408,0.3740740740740741,0.40740740740740744,0.003101113632912442,41504768,0,2123.843985763016,77.64415687349307,1482.2611768104564,0.7814785871163441,0.5555534979500076,0.007178462576064428,102322176,0,0,91.84410428109527,276.28045822052513,0.6481457476083422,0.48518338820967327,0.0015711306074073852,262803456,0,0,392.3481481481482,521.6296296296297,4.655555555555556,4.059259259259259,0.77,20.26666666667481,2782494720,345975.4666666667,0,26722.803703703703,149644.3370370371,1.26,33.93333333330328,3882647552,328408.1777777777,0,243829.03333333335,254855.4888888889,null,null,null,null,null,3420.72,2173.705,1.7,16.633333333328203,6964715520,161564.44444444444,0,270045.75925925927,298785.6148148148,null,null,null,null,null,null,null
1609068660,2020-12-27 11:31:00,null,null,null,0.0023501105000001132,3.3333555562963206,0.0015191340354012383,null,null,null,0.0020065565000066954,null,null,null,0.002605475999999385,null,0.0010047047481481074,298098688,0,0,129.01111111111112,491.40370370370374,0.4518518518518519,0.41481481481481486,0.0039709864703703955,80236544,0,4793.837037037038,87.72592592592592,2934.1296296296296,0.8518518518518519,0.6666666666666666,0.0011639942111111063,15667200,0,0,87.24444444444445,108.2074074074074,0.1851851851851852,0.11851851851851852,0.0010155325296296342,226721792,0,0,159.8,2184.355555555556,1.674074074074074,1.4703703703703705,0.0016733672044443892,67926425.6,0,0,2996.155555555556,33525.45185185185,27.92962962962963,23.318518518518523,0.0009384916333333717,294210764.8,0,0,688.4777777777778,2687.6370370370373,2.3666666666666667,2.1259259259259258,0.004143477762963138,69574656,0,5036.562962962963,176.72592592592594,3590.7814814814815,1.7740740740740744,1.137037037037037,0.0012374946259258112,17174528,0,0,88.24444444444445,110.00740740740743,0.20740740740740743,0.14074074074074075,0.0009402668851851946,286388224,0,0,112.68148148148148,589.6111111111112,0.42962962962962964,0.2592592592592593,0.0003325424740740733,18997248,0,0,115.66666666666667,135.74444444444444,0.36666666666666664,0.4,0.003046092896296197,41385984,0,2002.488888888889,77.18518518518519,1481.3037037037038,0.7777777777777778,0.5518518518518519,0.006892514348148191,102313984,0,0,90.8,275.71111111111117,0.6296296296296297,0.4740740740740741,0.0015676732037037398,262803456,0,0,386.98518518518523,515.4222222222223,4.5888888888888895,4.007407407407407,0.7,16.06666666664071,2782986240,315938.13333333336,0,27010.47407407407,152117.48518518524,1.41,18.499999999975643,3884437504,284262.4,0,243750.95925925922,254588.73333333328,null,null,null,null,null,3420.72,2173.705,1.7,16.633333333328203,6964715520,161564.44444444444,0,270045.75925925927,298785.6148148148,null,null,null,null,null,null,null
1609068670,2020-12-27 11:31:10,null,null,null,0.0023501105000001132,3.3333555562963206,0.002295044942488633,null,null,null,0.0016243709999912426,null,null,null,0.0021978625000045326,null,0.0010047047481481074,298098688,0,0,129.01111111111112,491.40370370370374,0.4518518518518519,0.41481481481481486,0.0039709864703703955,80236544,0,4793.837037037038,87.72592592592592,2934.1296296296296,0.8518518518518519,0.6666666666666666,0.0011639942111111063,15667200,0,0,87.24444444444445,108.2074074074074,0.1851851851851852,0.11851851851851852,0.0010155325296296342,226721792,0,0,159.8,2184.355555555556,1.674074074074074,1.4703703703703705,0.0016733672044443892,67926425.6,0,0,2996.155555555556,33525.45185185185,27.92962962962963,23.318518518518523,0.0009384916333333717,294210764.8,0,0,688.4777777777778,2687.6370370370373,2.3666666666666667,2.1259259259259258,0.004143477762963138,69574656,0,5036.562962962963,176.72592592592594,3590.7814814814815,1.7740740740740744,1.137037037037037,0.0012374946259258112,17174528,0,0,88.24444444444445,110.00740740740743,0.20740740740740743,0.14074074074074075,0.0009402668851851946,286388224,0,0,112.68148148148148,589.6111111111112,0.42962962962962964,0.2592592592592593,0.0003325424740740733,18997248,0,0,115.66666666666667,135.74444444444444,0.36666666666666664,0.4,0.003046092896296197,41385984,0,2002.488888888889,77.18518518518519,1481.3037037037038,0.7777777777777778,0.5518518518518519,0.006892514348148191,102313984,0,0,90.8,275.71111111111117,0.6296296296296297,0.4740740740740741,0.0015676732037037398,262803456,0,0,386.98518518518523,515.4222222222223,4.5888888888888895,4.007407407407407,0.7,16.06666666664071,2782986240,315938.13333333336,0,27010.47407407407,152117.48518518524,1.41,18.499999999975643,3884437504,284262.4,0,243750.95925925922,254588.73333333328,null,null,null,null,null,3420.72,2173.705,1.7,16.633333333328203,6964715520,161564.44444444444,0,270045.75925925927,298785.6148148148,null,null,null,null,null,null,null
1609068680,2020-12-27 11:31:20,null,null,null,0.0023501105000001132,3.333333333333333,0.0023011649199992236,null,null,null,0.0016243709999912426,null,null,null,0.0021978625000045326,null,0.0010047047481481074,298098688,0,0,129.01111111111112,491.40370370370374,0.4518518518518519,0.41481481481481486,0.0039709864703703955,80236544,0,4793.837037037038,87.72592592592592,2934.1296296296296,0.8518518518518519,0.6666666666666666,0.0011639942111111063,15667200,0,0,87.24444444444445,108.2074074074074,0.1851851851851852,0.11851851851851852,0.0010155325296296342,226721792,0,0,159.8,2184.355555555556,1.674074074074074,1.4703703703703705,0.0016733672044443892,67926425.6,0,0,2996.155555555556,33525.45185185185,27.92962962962963,23.318518518518523,0.0009384916333333717,294210764.8,0,0,688.4777777777778,2687.6370370370373,2.3666666666666667,2.1259259259259258,0.004143477762963138,69574656,0,5036.562962962963,176.72592592592594,3590.7814814814815,1.7740740740740744,1.137037037037037,0.0012374946259258112,17174528,0,0,88.24444444444445,110.00740740740743,0.20740740740740743,0.14074074074074075,0.0009402668851851946,286388224,0,0,112.68148148148148,589.6111111111112,0.42962962962962964,0.2592592592592593,0.0003325424740740733,18997248,0,0,115.66666666666667,135.74444444444444,0.36666666666666664,0.4,0.003046092896296197,41385984,0,2002.488888888889,77.18518518518519,1481.3037037037038,0.7777777777777778,0.5518518518518519,0.006892514348148191,102313984,0,0,90.8,275.71111111111117,0.6296296296296297,0.4740740740740741,0.0015676732037037398,262803456,0,0,386.98518518518523,515.4222222222223,4.5888888888888895,4.007407407407407,0.7,16.06666666664071,2782986240,315938.13333333336,0,27010.47407407407,152117.48518518524,1.41,18.499999999975643,3884437504,284262.4,0,243750.95925925922,254588.73333333328,null,null,null,null,null,3420.72,2173.705,1.6,16.333333333339418,6965968896,161382.4,0,269915.4555555556,299555.42592592596,null,null,null,null,null,null,null
1609068690,2020-12-27 11:31:30,null,null,null,0.003463825499999018,3.333333333333333,0.0023011649199992236,null,null,null,0.0016243709999912426,null,null,null,0.0021978625000045326,null,0.001002652044444277,298098688,0,0,151.33703703703702,608.9592592592593,0.5333333333333333,0.45925925925925926,0.00399895270370381,80236544,0,4975.881481481481,84.0962962962963,2764.881481481482,0.8185185185185185,0.6407407407407407,0.0011524603481481782,15675392,0,0,87.08888888888889,108.08888888888889,0.1814814814814815,0.11481481481481481,0.0010201930259259274,226721792,0,0,142.45925925925928,1941.7925925925924,1.4962962962962965,1.3111111111111113,0.001667992376296331,67892019.2,0,0,3094.5851851851853,34626.96296296296,28.83703703703704,24.08888888888889,0.0009432369348148432,294210764.8,0,0,719.1370370370372,2863.503703703703,2.4851851851851854,2.196296296296296,0.004135799585185186,69578752,0,4429.748148148148,166.34814814814814,3246.1259259259264,1.6777777777777778,1.0703703703703704,0.0012046324814811535,17174528,0,0,88.24444444444445,109.98518518518519,0.20740740740740743,0.14074074074074075,0.0009513816518518878,286388224,0,0,101.51851851851853,530.8888888888889,0.3888888888888889,0.23703703703703705,0.00032781126666666044,18997248,0,0,115.97777777777779,136.01481481481483,0.3740740740740741,0.40740740740740744,0.0030865682629630095,41504768,0,2123.851851851852,77.18518518518519,1481.3037037037038,0.7777777777777778,0.5518518518518519,0.006876942099999842,102313984,0,0,81.5037037037037,245.97037037037038,0.5740740740740741,0.43703703703703706,0.0016406977851851758,262803456,0,0,396.7037037037037,527.3777777777779,4.707407407407407,4.103703703703704,0.61,15.433333333329907,2783428608,335143.8222222222,0,28730.12962962963,159989.51851851857,1.01,20.699999999934942,3885776896,300054.7555555556,0,246396.15555555557,256069.39259259263,null,null,null,null,null,3420.72,2173.705,1.6,16.333333333339418,6965968896,161382.4,0,269915.4555555556,299555.42592592596,null,null,null,null,null,null,null
